coords.x1,coords.x2,datetime,ID,revisits,residenceTime,avg_time_between,date,day,site,concatenated,state,hr
720657.5268,3411003.254,5/5/2016 11:00,60572,2,2.925696144,20.6064602,5/5/2016,8,SLWMA,2016-05-05 60572,1,11
720619.7857,3411179.791,5/5/2016 12:00,60572,8,35.32892649,18.77295376,5/5/2016,8,SLWMA,2016-05-05 60572,1,12
720587.5881,3411241.237,5/5/2016 13:00,60572,8,38.90646525,16.29194982,5/5/2016,8,SLWMA,2016-05-05 60572,1,13
720567.532,3411170.727,5/5/2016 14:00,60572,8,20.0542514,21.03914422,5/5/2016,8,SLWMA,2016-05-05 60572,1,14
720640.8534,3411233.263,5/5/2016 15:00,60572,10,60.78562628,11.70221737,5/5/2016,8,SLWMA,2016-05-05 60572,1,15
720652.1642,3411183.365,5/5/2016 16:00,60572,7,49.60766073,19.44615744,5/5/2016,8,SLWMA,2016-05-05 60572,1,16
720933.1375,3411096.365,5/5/2016 17:00,60572,2,13.17426451,1.292874268,5/5/2016,8,SLWMA,2016-05-05 60572,1,17
720929.7021,3411093.521,5/5/2016 18:00,60572,2,13.10260915,1.347901784,5/5/2016,8,SLWMA,2016-05-05 60572,1,18
720930.09,3411088.183,5/5/2016 19:00,60572,2,13.01794189,1.401475703,5/5/2016,8,SLWMA,2016-05-05 60572,1,19
720937.1186,3411101.061,5/5/2016 20:00,60572,2,13.27814663,1.214637083,5/5/2016,8,SLWMA,2016-05-05 60572,1,20
720857.2092,3410867.571,5/5/2016 6:00,60572,3,15.56287689,1.877628422,5/5/2016,8,SLWMA,2016-05-05 60572,1,6
720747.6436,3410863.856,5/5/2016 7:00,60572,3,6.297877621,7.227092729,5/5/2016,8,SLWMA,2016-05-05 60572,1,7
720775.4661,3410834.972,5/5/2016 8:00,60572,3,6.980812515,6.642976314,5/5/2016,8,SLWMA,2016-05-05 60572,1,8
720777.8564,3410836.973,5/5/2016 9:00,60572,3,7.304356965,6.481514102,5/5/2016,8,SLWMA,2016-05-05 60572,1,9
721203.9565,3411195.085,5/6/2016 10:00,60572,1,27.26215593,NA,5/6/2016,9,SLWMA,2016-05-06 60572,2,10
721196.47,3411196.494,5/6/2016 11:00,60572,1,27.34273431,NA,5/6/2016,9,SLWMA,2016-05-06 60572,2,11
721232.903,3411184.548,5/6/2016 12:00,60572,2,25.80081963,1.070084575,5/6/2016,9,SLWMA,2016-05-06 60572,2,12
721189.3833,3411180.886,5/6/2016 13:00,60572,3,26.8084122,0.266866938,5/6/2016,9,SLWMA,2016-05-06 60572,2,13
721224.7003,3411140.979,5/6/2016 14:00,60572,2,26.33979861,0.304068551,5/6/2016,9,SLWMA,2016-05-06 60572,2,14
721281.8451,3411218.546,5/6/2016 15:00,60572,4,8.890728536,30.0693289,5/6/2016,9,SLWMA,2016-05-06 60572,2,15
721256.4339,3411203.957,5/6/2016 16:00,60572,3,13.90694824,6.327403993,5/6/2016,9,SLWMA,2016-05-06 60572,2,16
721280.3432,3411170.379,5/6/2016 17:00,60572,3,11.83070769,6.332825817,5/6/2016,9,SLWMA,2016-05-06 60572,2,17
721169.7113,3411120.687,5/6/2016 18:00,60572,3,22.49694695,2.113926302,5/6/2016,9,SLWMA,2016-05-06 60572,2,18
721164.2348,3411124.422,5/6/2016 19:00,60572,4,22.40647479,1.469087689,5/6/2016,9,SLWMA,2016-05-06 60572,2,19
721177.9263,3411118.771,5/6/2016 20:00,60572,3,22.65923815,1.998583596,5/6/2016,9,SLWMA,2016-05-06 60572,2,20
721061.1155,3411240.135,5/6/2016 6:00,60572,3,2.663499144,35.41096439,5/6/2016,9,SLWMA,2016-05-06 60572,2,6
720961.9413,3411152.039,5/6/2016 7:00,60572,2,14.11517688,0.53339343,5/6/2016,9,SLWMA,2016-05-06 60572,2,7
721134.9179,3411240.374,5/6/2016 8:00,60572,8,7.197696076,13.40601247,5/6/2016,9,SLWMA,2016-05-06 60572,2,8
721198.8955,3411155.596,5/6/2016 9:00,60572,2,26.36360858,0.640883005,5/6/2016,9,SLWMA,2016-05-06 60572,2,9
721171.4837,3411151.169,5/7/2016 10:00,60572,3,23.92915398,1.611297819,5/7/2016,10,SLWMA,2016-05-07 60572,2,10
721187.8138,3411206.32,5/7/2016 11:00,60572,3,26.80255293,0.322022912,5/7/2016,10,SLWMA,2016-05-07 60572,2,11
720815.2935,3411246.58,5/7/2016 12:00,60572,1,1.872164851,NA,5/7/2016,10,SLWMA,2016-05-07 60572,2,12
720810.0572,3411240.083,5/7/2016 13:00,60572,1,1.921592373,NA,5/7/2016,10,SLWMA,2016-05-07 60572,2,13
720704.4899,3411164.813,5/7/2016 14:00,60572,7,33.55062182,21.99095612,5/7/2016,10,SLWMA,2016-05-07 60572,2,14
720597.3932,3411237.868,5/7/2016 15:00,60572,8,39.44782387,16.23627323,5/7/2016,10,SLWMA,2016-05-07 60572,2,15
720432.4795,3411189.648,5/7/2016 16:00,60572,4,23.09283665,61.75825061,5/7/2016,10,SLWMA,2016-05-07 60572,2,16
720419.6261,3411251.272,5/7/2016 17:01,60572,3,20.14166172,86.69229722,5/7/2016,10,SLWMA,2016-05-07 60572,2,17
720412.0562,3411289.713,5/7/2016 18:00,60572,3,18.8639046,86.90322194,5/7/2016,10,SLWMA,2016-05-07 60572,2,18
720411.3375,3411293.004,5/7/2016 19:00,60572,3,18.73708718,86.92380512,5/7/2016,10,SLWMA,2016-05-07 60572,2,19
720412.0298,3411290.068,5/7/2016 20:00,60572,3,18.85144999,86.90530312,5/7/2016,10,SLWMA,2016-05-07 60572,2,20
721185.94,3411152.51,5/7/2016 6:00,60572,4,25.1825695,0.629860456,5/7/2016,10,SLWMA,2016-05-07 60572,2,6
721199.935,3411186.795,5/7/2016 7:00,60572,1,27.26229475,NA,5/7/2016,10,SLWMA,2016-05-07 60572,2,7
721265.6678,3411206.466,5/7/2016 8:00,60572,3,12.84063292,6.750604822,5/7/2016,10,SLWMA,2016-05-07 60572,2,8
721201.28,3411187.954,5/7/2016 9:00,60572,1,27.254454,NA,5/7/2016,10,SLWMA,2016-05-07 60572,2,9
720318.4375,3411604.56,5/8/2016 10:00,60572,1,1.003568998,NA,5/8/2016,11,SLWMA,2016-05-08 60572,2,10
720339.5933,3411749.469,5/8/2016 11:00,60572,1,3.771475413,NA,5/8/2016,11,SLWMA,2016-05-08 60572,2,11
720392.6059,3411763.838,5/8/2016 12:00,60572,1,3.392930314,NA,5/8/2016,11,SLWMA,2016-05-08 60572,2,12
720321.4736,3411760.11,5/8/2016 13:00,60572,1,3.684922404,NA,5/8/2016,11,SLWMA,2016-05-08 60572,2,13
720312.1686,3411735.983,5/8/2016 14:00,60572,1,3.897019079,NA,5/8/2016,11,SLWMA,2016-05-08 60572,2,14
720363.2689,3411254.148,5/8/2016 15:01,60572,3,18.70703933,87.08437236,5/8/2016,11,SLWMA,2016-05-08 60572,2,15
720431.2265,3411203.065,5/8/2016 16:00,60572,4,33.32912206,58.28842406,5/8/2016,11,SLWMA,2016-05-08 60572,2,16
720420.579,3411117.72,5/8/2016 17:00,60572,3,17.30060103,96.01645721,5/8/2016,11,SLWMA,2016-05-08 60572,2,17
720422.6918,3411116.466,5/8/2016 18:00,60572,3,17.2178154,96.04423376,5/8/2016,11,SLWMA,2016-05-08 60572,2,18
720389.1572,3411144.823,5/8/2016 19:00,60572,4,19.24275248,63.37521001,5/8/2016,11,SLWMA,2016-05-08 60572,2,19
720388.5063,3411152.718,5/8/2016 20:00,60572,4,19.87618761,63.1306931,5/8/2016,11,SLWMA,2016-05-08 60572,2,20
720437.095,3411267.603,5/8/2016 6:00,60572,3,19.95002078,86.62340734,5/8/2016,11,SLWMA,2016-05-08 60572,2,6
720432.4859,3411226.027,5/8/2016 7:00,60572,4,25.98750608,58.63484724,5/8/2016,11,SLWMA,2016-05-08 60572,2,7
720406.2955,3411226.907,5/8/2016 8:00,60572,5,30.35147028,44.45341918,5/8/2016,11,SLWMA,2016-05-08 60572,2,8
720413.9119,3411393.82,5/8/2016 9:00,60572,1,0.927650203,NA,5/8/2016,11,SLWMA,2016-05-08 60572,2,9
720126.8921,3410699.923,5/9/2016 10:00,60572,1,1.199129093,NA,5/9/2016,12,SLWMA,2016-05-09 60572,1,10
720167.5638,3410598.788,5/9/2016 11:00,60572,3,3.828928237,108.0041097,5/9/2016,12,SLWMA,2016-05-09 60572,1,11
720248.3061,3410486.267,5/9/2016 12:00,60572,3,5.827924134,108.8210889,5/9/2016,12,SLWMA,2016-05-09 60572,1,12
720261.3259,3410496.04,5/9/2016 13:01,60572,3,5.302871128,108.8938437,5/9/2016,12,SLWMA,2016-05-09 60572,1,13
720272.4439,3410467.066,5/9/2016 14:00,60572,3,5.771577637,109.0420556,5/9/2016,12,SLWMA,2016-05-09 60572,1,14
720203.6258,3410584.424,5/9/2016 15:00,60572,3,4.013085415,107.9167839,5/9/2016,12,SLWMA,2016-05-09 60572,1,15
720101.9741,3410539.809,5/9/2016 16:00,60572,2,1.474909969,3.972623333,5/9/2016,12,SLWMA,2016-05-09 60572,1,16
720227.866,3410355.159,5/9/2016 17:00,60572,3,19.13691517,187.0370359,5/9/2016,12,SLWMA,2016-05-09 60572,1,17
720242.538,3410420.011,5/9/2016 18:00,60572,5,16.3705995,94.10101539,5/9/2016,12,SLWMA,2016-05-09 60572,1,18
720189.546,3410338.255,5/9/2016 19:00,60572,4,19.60774131,124.7337229,5/9/2016,12,SLWMA,2016-05-09 60572,1,19
720195.0317,3410338.257,5/9/2016 20:00,60572,4,19.54739262,124.721548,5/9/2016,12,SLWMA,2016-05-09 60572,1,20
720390.3179,3411142.385,5/9/2016 6:00,60572,4,18.95992306,63.47741498,5/9/2016,12,SLWMA,2016-05-09 60572,1,6
720353.2257,3411155.251,5/9/2016 7:00,60572,4,17.00084914,64.11406052,5/9/2016,12,SLWMA,2016-05-09 60572,1,7
720330.2176,3411054.624,5/9/2016 8:00,60572,1,1.401106321,NA,5/9/2016,12,SLWMA,2016-05-09 60572,1,8
720228.1947,3410918.564,5/9/2016 9:00,60572,1,0.902710981,NA,5/9/2016,12,SLWMA,2016-05-09 60572,1,9
720222.8781,3410383.993,5/10/2016 6:00,60572,5,58.12028406,89.54469461,5/10/2016,13,SLWMA,2016-05-10 60572,3,6
720087.8728,3410371.343,5/10/2016 7:00,60572,8,90.66401681,73.26990188,5/10/2016,13,SLWMA,2016-05-10 60572,3,7
719894.6766,3410460.802,5/10/2016 8:00,60572,19,180.6935025,26.75631869,5/10/2016,13,SLWMA,2016-05-10 60572,3,8
719805.6172,3410524.487,5/10/2016 9:01,60572,16,202.7224842,30.41833473,5/10/2016,13,SLWMA,2016-05-10 60572,3,9
719633.9126,3410456.177,5/10/2016 10:00,60572,24,175.8669127,9.738693323,5/10/2016,13,SLWMA,2016-05-10 60572,3,10
719624.1851,3410449.223,5/10/2016 11:00,60572,25,165.9937483,9.739108059,5/10/2016,13,SLWMA,2016-05-10 60572,3,11
719617.9171,3410447.697,5/10/2016 12:00,60572,26,165.6379419,9.360542794,5/10/2016,13,SLWMA,2016-05-10 60572,3,12
719637.6404,3410447.137,5/10/2016 13:00,60572,24,166.5365911,10.1459986,5/10/2016,13,SLWMA,2016-05-10 60572,3,13
719656.951,3410423.787,5/10/2016 14:00,60572,21,150.0288943,12.50035626,5/10/2016,13,SLWMA,2016-05-10 60572,3,14
719639.17,3410436.986,5/10/2016 15:00,60572,23,155.1401092,11.12550702,5/10/2016,13,SLWMA,2016-05-10 60572,3,15
719622.1252,3410447.905,5/10/2016 16:00,60572,25,165.6965533,9.750343336,5/10/2016,13,SLWMA,2016-05-10 60572,3,16
719638.9665,3410411.927,5/10/2016 17:00,60572,24,131.3367003,11.6740922,5/10/2016,13,SLWMA,2016-05-10 60572,3,17
719556.6041,3410523.466,5/10/2016 18:00,60572,24,234.3402854,7.158158512,5/10/2016,13,SLWMA,2016-05-10 60572,3,18
719297.7103,3410736.383,5/10/2016 19:00,60572,14,102.4528419,20.87775241,5/10/2016,13,SLWMA,2016-05-10 60572,3,19
719300.9478,3410734.897,5/10/2016 20:00,60572,14,103.1444121,20.82669961,5/10/2016,13,SLWMA,2016-05-10 60572,3,20
719434.1197,3410614.096,5/11/2016 10:00,60572,10,13.2832676,38.37900095,5/11/2016,14,SLWMA,2016-05-11 60572,2,10
719468.9095,3410589.821,5/11/2016 11:00,60572,10,11.46880814,27.95439771,5/11/2016,14,SLWMA,2016-05-11 60572,2,11
719438.0085,3410473.995,5/11/2016 12:00,60572,10,42.39385987,32.43469827,5/11/2016,14,SLWMA,2016-05-11 60572,2,12
719419.4934,3410402.588,5/11/2016 13:00,60572,8,20.48271806,44.66811647,5/11/2016,14,SLWMA,2016-05-11 60572,2,13
719312.3513,3410375.269,5/11/2016 14:00,60572,5,8.055602462,59.25753204,5/11/2016,14,SLWMA,2016-05-11 60572,2,14
719284.5508,3410389.229,5/11/2016 15:00,60572,6,7.681891373,47.44995746,5/11/2016,14,SLWMA,2016-05-11 60572,2,15
719369.2755,3410526.998,5/11/2016 16:00,60572,9,61.47885445,36.70533987,5/11/2016,14,SLWMA,2016-05-11 60572,2,16
719470.0185,3410625.823,5/11/2016 17:00,60572,12,12.98482876,31.46291139,5/11/2016,14,SLWMA,2016-05-11 60572,2,17
719499.6859,3410787.719,5/11/2016 18:00,60572,10,22.20535661,36.01718598,5/11/2016,14,SLWMA,2016-05-11 60572,2,18
719475.1752,3410744.959,5/11/2016 19:00,60572,8,32.05525412,47.04546726,5/11/2016,14,SLWMA,2016-05-11 60572,2,19
719409.7059,3410708.457,5/11/2016 20:00,60572,11,24.16198326,33.76389049,5/11/2016,14,SLWMA,2016-05-11 60572,2,20
719324.9002,3410746.091,5/11/2016 6:00,60572,2,19.92901605,15.25167348,5/11/2016,14,SLWMA,2016-05-11 60572,2,6
719415.6379,3410738.491,5/11/2016 7:00,60572,7,29.32243099,53.20661854,5/11/2016,14,SLWMA,2016-05-11 60572,2,7
719417.7289,3410753.23,5/11/2016 8:00,60572,7,30.52556217,52.99066261,5/11/2016,14,SLWMA,2016-05-11 60572,2,8
719432.245,3410730.68,5/11/2016 9:00,60572,7,31.61194447,52.79562518,5/11/2016,14,SLWMA,2016-05-11 60572,2,9
719487.5953,3410694.394,5/12/2016 10:00,60572,11,29.0370499,33.22833035,5/12/2016,15,SLWMA,2016-05-12 60572,2,10
719538.9706,3410586.401,5/12/2016 11:00,60572,11,9.915931268,34.9788672,5/12/2016,15,SLWMA,2016-05-12 60572,2,11
719605.0566,3410507.546,5/12/2016 12:00,60572,19,40.83843971,19.85931511,5/12/2016,15,SLWMA,2016-05-12 60572,2,12
719639.978,3410451.721,5/12/2016 13:00,60572,15,40.62216082,25.56143593,5/12/2016,15,SLWMA,2016-05-12 60572,2,13
719737.8322,3410573.659,5/12/2016 14:00,60572,15,56.24246406,24.48445125,5/12/2016,15,SLWMA,2016-05-12 60572,2,14
719727.0293,3410663.807,5/12/2016 15:00,60572,10,75.4327125,28.57546187,5/12/2016,15,SLWMA,2016-05-12 60572,2,15
719721.374,3410660.419,5/12/2016 16:00,60572,10,75.13927983,28.62992253,5/12/2016,15,SLWMA,2016-05-12 60572,2,16
719737.2871,3410612.777,5/12/2016 17:00,60572,11,56.24575928,27.75144214,5/12/2016,15,SLWMA,2016-05-12 60572,2,17
719736.944,3410615.033,5/12/2016 18:01,60572,11,57.06430907,27.66610105,5/12/2016,15,SLWMA,2016-05-12 60572,2,18
719753.3142,3410658.846,5/12/2016 19:00,60572,9,76.77547676,31.96322901,5/12/2016,15,SLWMA,2016-05-12 60572,2,19
719776.7163,3410627.861,5/12/2016 20:00,60572,10,77.4213904,28.39302596,5/12/2016,15,SLWMA,2016-05-12 60572,2,20
719413.2356,3410725.865,5/12/2016 6:00,60572,9,27.5847473,40.13014704,5/12/2016,15,SLWMA,2016-05-12 60572,2,6
719493.1851,3410768.154,5/12/2016 7:00,60572,8,19.48708547,46.84329156,5/12/2016,15,SLWMA,2016-05-12 60572,2,7
719466.0433,3410790.167,5/12/2016 8:00,60572,8,18.80782417,46.96493602,5/12/2016,15,SLWMA,2016-05-12 60572,2,8
719467.5351,3410774.848,5/12/2016 9:00,60572,8,21.60863869,46.58393386,5/12/2016,15,SLWMA,2016-05-12 60572,2,9
719483.0648,3410596.999,5/13/2016 10:00,60572,12,12.6591173,31.46970289,5/13/2016,16,SLWMA,2016-05-13 60572,2,10
719603.4801,3410455.63,5/13/2016 11:00,60572,15,35.83903205,25.14627668,5/13/2016,16,SLWMA,2016-05-13 60572,2,11
719638.7673,3410466.858,5/13/2016 12:00,60572,16,42.34269607,23.7441736,5/13/2016,16,SLWMA,2016-05-13 60572,2,12
719663.3654,3410418.65,5/13/2016 13:01,60572,13,31.41263414,29.75413501,5/13/2016,16,SLWMA,2016-05-13 60572,2,13
719749.4569,3410596.834,5/13/2016 14:00,60572,10,57.52820886,31.38671635,5/13/2016,16,SLWMA,2016-05-13 60572,2,14
719743.9588,3410740.972,5/13/2016 15:00,60572,7,43.4114023,37.15538942,5/13/2016,16,SLWMA,2016-05-13 60572,2,15
719731.5388,3410737.878,5/13/2016 16:00,60572,8,38.73727773,32.51699368,5/13/2016,16,SLWMA,2016-05-13 60572,2,16
719800.8453,3410779.064,5/13/2016 17:00,60572,4,15.31939249,75.59063008,5/13/2016,16,SLWMA,2016-05-13 60572,2,17
719813.8845,3410773.919,5/13/2016 18:00,60572,4,19.89594334,74.05066308,5/13/2016,16,SLWMA,2016-05-13 60572,2,18
719800.9701,3410684.015,5/13/2016 19:00,60572,9,71.16686357,25.91103927,5/13/2016,16,SLWMA,2016-05-13 60572,2,19
719789.73,3410684.993,5/13/2016 20:00,60572,8,73.47897763,29.3023902,5/13/2016,16,SLWMA,2016-05-13 60572,2,20
719777.0748,3410616.001,5/13/2016 6:00,60572,10,78.03224839,28.35674431,5/13/2016,16,SLWMA,2016-05-13 60572,2,6
719715.848,3410661.925,5/13/2016 7:00,60572,12,71.81851525,23.72101865,5/13/2016,16,SLWMA,2016-05-13 60572,2,7
719478.5585,3410700.442,5/13/2016 8:00,60572,9,30.64502071,41.3444081,5/13/2016,16,SLWMA,2016-05-13 60572,2,8
719487.3946,3410782.553,5/13/2016 9:00,60572,8,18.56952218,46.96880555,5/13/2016,16,SLWMA,2016-05-13 60572,2,9
719498.4495,3410791.52,5/14/2016 10:00,60572,10,23.14185794,35.90547391,5/14/2016,17,SLWMA,2016-05-14 60572,2,10
719421.0119,3410736.461,5/14/2016 11:00,60572,7,29.69647439,53.13490661,5/14/2016,17,SLWMA,2016-05-14 60572,2,11
719465.4006,3410564.872,5/14/2016 12:00,60572,15,16.37578655,22.58998887,5/14/2016,17,SLWMA,2016-05-14 60572,2,12
719321.9377,3410600.171,5/14/2016 13:00,60572,8,43.62594015,43.94779369,5/14/2016,17,SLWMA,2016-05-14 60572,2,13
719350.9966,3410537.426,5/14/2016 14:00,60572,8,60.77132959,41.50087361,5/14/2016,17,SLWMA,2016-05-14 60572,2,14
719208.8882,3410558.958,5/14/2016 15:00,60572,3,2.094579376,56.38340215,5/14/2016,17,SLWMA,2016-05-14 60572,2,15
719096.2523,3410658.765,5/14/2016 16:00,60572,1,0.881286569,NA,5/14/2016,17,SLWMA,2016-05-14 60572,2,16
718785.9965,3410590.238,5/14/2016 17:00,60572,2,1.479600025,14.15624482,5/14/2016,17,SLWMA,2016-05-14 60572,2,17
718856.9212,3410676.525,5/14/2016 18:00,60572,1,1.408484626,NA,5/14/2016,17,SLWMA,2016-05-14 60572,2,18
718777.6512,3410803.071,5/14/2016 19:00,60572,2,8.920134457,4.330671892,5/14/2016,17,SLWMA,2016-05-14 60572,2,19
718780.1473,3410799.917,5/14/2016 20:00,60572,2,9.037093859,4.263427494,5/14/2016,17,SLWMA,2016-05-14 60572,2,20
719807.0032,3410676.464,5/14/2016 6:00,60572,8,69.29373107,29.88202542,5/14/2016,17,SLWMA,2016-05-14 60572,2,6
719721.7938,3410643.248,5/14/2016 7:00,60572,12,71.77751843,23.77467406,5/14/2016,17,SLWMA,2016-05-14 60572,2,7
719639.4441,3410699.186,5/14/2016 8:00,60572,2,2.334601903,23.39719285,5/14/2016,17,SLWMA,2016-05-14 60572,2,8
719540.335,3410607.147,5/14/2016 9:00,60572,11,9.308225922,36.54001795,5/14/2016,17,SLWMA,2016-05-14 60572,2,9
718838.6926,3410507.657,5/15/2016 10:00,60572,1,1.269038086,NA,5/15/2016,18,SLWMA,2016-05-15 60572,2,10
718934.4472,3410455.658,5/15/2016 11:00,60572,1,1.127201064,NA,5/15/2016,18,SLWMA,2016-05-15 60572,2,11
719212.1547,3410565.868,5/15/2016 12:00,60572,3,2.169856177,56.35549447,5/15/2016,18,SLWMA,2016-05-15 60572,2,12
719601.8795,3410482.77,5/15/2016 13:01,60572,16,41.50704328,23.78719043,5/15/2016,18,SLWMA,2016-05-15 60572,2,13
719804.2512,3410604.47,5/15/2016 14:00,60572,16,77.61199082,20.98392481,5/15/2016,18,SLWMA,2016-05-15 60572,2,14
719737.5598,3410610.221,5/15/2016 15:00,60572,10,55.88809114,30.8791276,5/15/2016,18,SLWMA,2016-05-15 60572,2,15
719734.0338,3410587.999,5/15/2016 16:01,60572,11,59.6658112,28.33776681,5/15/2016,18,SLWMA,2016-05-15 60572,2,16
719885.1753,3410521.098,5/15/2016 17:00,60572,11,25.77830447,36.65102421,5/15/2016,18,SLWMA,2016-05-15 60572,2,17
719882.9046,3410557.508,5/15/2016 18:00,60572,9,22.64743644,37.4825598,5/15/2016,18,SLWMA,2016-05-15 60572,2,18
719989.2669,3410486.216,5/15/2016 19:00,60572,7,30.91790501,2.32076808,5/15/2016,18,SLWMA,2016-05-15 60572,2,19
719997.1394,3410489.794,5/15/2016 20:00,60572,7,30.11864054,2.433011528,5/15/2016,18,SLWMA,2016-05-15 60572,2,20
718775.0843,3410780.67,5/15/2016 6:00,60572,2,9.883071671,3.664597118,5/15/2016,18,SLWMA,2016-05-15 60572,2,6
718781.0291,3410790.974,5/15/2016 7:00,60572,2,9.403341337,4.0221179,5/15/2016,18,SLWMA,2016-05-15 60572,2,7
718758.9209,3410671.803,5/15/2016 8:00,60572,2,3.1898231,13.37236615,5/15/2016,18,SLWMA,2016-05-15 60572,2,8
718701.9671,3410657.883,5/15/2016 9:00,60572,2,6.551149003,1.849095352,5/15/2016,18,SLWMA,2016-05-15 60572,2,9
719977.2845,3410405.037,5/16/2016 10:01,60572,5,41.93277633,139.0784451,5/16/2016,19,SLWMA,2016-05-16 60572,2,10
720043.7883,3410412.672,5/16/2016 11:00,60572,6,39.15928073,75.36518852,5/16/2016,19,SLWMA,2016-05-16 60572,2,11
719960.8413,3410489.569,5/16/2016 12:00,60572,11,35.91050353,26.17976749,5/16/2016,19,SLWMA,2016-05-16 60572,2,12
719950.97,3410456.558,5/16/2016 13:00,60572,8,32.83855805,37.84635025,5/16/2016,19,SLWMA,2016-05-16 60572,2,13
719974.0127,3410417.492,5/16/2016 14:00,60572,6,39.74563822,76.42447428,5/16/2016,19,SLWMA,2016-05-16 60572,2,14
720094.9828,3410421.755,5/16/2016 15:00,60572,8,18.3654302,55.80310069,5/16/2016,19,SLWMA,2016-05-16 60572,2,15
720206.0424,3410374.485,5/16/2016 16:00,60572,3,20.25742398,186.6989011,5/16/2016,19,SLWMA,2016-05-16 60572,2,16
720212.0253,3410377.769,5/16/2016 17:00,60572,3,20.11448542,186.7123846,5/16/2016,19,SLWMA,2016-05-16 60572,2,17
720043.2301,3410371.856,5/16/2016 18:00,60572,5,23.90709374,96.62689259,5/16/2016,19,SLWMA,2016-05-16 60572,2,18
720007.3083,3410475.274,5/16/2016 19:00,60572,6,29.60019619,75.61117507,5/16/2016,19,SLWMA,2016-05-16 60572,2,19
720006.1658,3410480.086,5/16/2016 20:00,60572,5,29.52328779,1.681640125,5/16/2016,19,SLWMA,2016-05-16 60572,2,20
719867.5536,3410527.934,5/16/2016 6:00,60572,11,26.8035248,36.68960652,5/16/2016,19,SLWMA,2016-05-16 60572,2,6
719960.5609,3410416.14,5/16/2016 7:00,60572,8,31.12228783,81.01410056,5/16/2016,19,SLWMA,2016-05-16 60572,2,7
720008.9759,3410382.553,5/16/2016 8:00,60572,5,24.77777467,96.58020833,5/16/2016,19,SLWMA,2016-05-16 60572,2,8
720032.2176,3410370.132,5/16/2016 9:00,60572,5,24.03952135,96.64728254,5/16/2016,19,SLWMA,2016-05-16 60572,2,9
719890.4657,3410540.372,5/17/2016 10:00,60572,10,23.49207397,33.22465413,5/17/2016,20,SLWMA,2016-05-17 60572,2,10
719794.7189,3410463.162,5/17/2016 11:00,60572,9,23.64175778,46.36442849,5/17/2016,20,SLWMA,2016-05-17 60572,2,11
719811.6727,3410499.08,5/17/2016 12:00,60572,10,25.21404434,41.04357081,5/17/2016,20,SLWMA,2016-05-17 60572,2,12
719880.5865,3410517.987,5/17/2016 13:00,60572,12,26.73143511,33.29144682,5/17/2016,20,SLWMA,2016-05-17 60572,2,13
719833.5471,3410562.483,5/17/2016 14:00,60572,14,42.74297917,27.00597389,5/17/2016,20,SLWMA,2016-05-17 60572,2,14
719919.4738,3410529.633,5/17/2016 15:00,60572,8,32.77143107,41.35309647,5/17/2016,20,SLWMA,2016-05-17 60572,2,15
719890.5172,3410587.233,5/17/2016 16:00,60572,8,17.06650614,25.65055515,5/17/2016,20,SLWMA,2016-05-17 60572,2,16
719934.1456,3410663.938,5/17/2016 17:00,60572,1,1.803914045,NA,5/17/2016,20,SLWMA,2016-05-17 60572,2,17
719857.1095,3410754.733,5/17/2016 18:00,60572,5,13.90518004,56.53502795,5/17/2016,20,SLWMA,2016-05-17 60572,2,18
